"order","family","taxon_name","siteID","genus_taxized","n"
NA,"Planorbidae","Planorbella sp.","PRIN","Planorbella",2
NA,NA,"Bivalvia sp.","PRIN",NA,2
NA,NA,"Branchiura sowerbyi","PRIN",NA,2
NA,NA,"Eriopterini sp.","PRIN",NA,2
NA,"Ancylidae","Ferrissia sp.","PRIN","Ferrissia",1
NA,"Lymnaeidae","Galba sp.","PRIN","Galba",1
NA,"Planorbidae","Menetus (Micromenetus) sp.","PRIN","Menetus",1
NA,"Planorbidae","Planorbula armigera","PRIN","Planorbula",1
NA,"Planorbidae","Planorbula sp.","PRIN","Planorbula",1
NA,NA,"Macromiinae sp.","PRIN",NA,1
NA,NA,"Oligochaeta sp.","PRIN",NA,1
NA,NA,"Tyrellia sp.","PRIN",NA,1
"Amphipoda","Hyalellidae","Hyalella sp.","PRLA","Hyalella",299
"Amphipoda","Gammaridae","Gammarus sp.","PRLA","Gammarus",279
"Amphipoda","Hyalellidae","Hyalella azteca cx.","PRLA","Hyalella",23
"Amphipoda",NA,"Amphipoda sp.","PRLA",NA,4
"Amphipoda","Gammaridae","Gammaridae sp.","PRLA",NA,1
"Anthoathecata","Hydridae","Hydra sp.","PRLA","Hydra",31
"Coleoptera","Haliplidae","Haliplus sp.","PRLA","Haliplus",25
"Coleoptera","Dytiscidae","Laccophilus sp.","PRLA","Laccophilus",7
"Coleoptera","Dytiscidae","Dytiscidae sp.","PRLA",NA,6
"Coleoptera","Dytiscidae","Agabinae sp.","PRLA",NA,4
"Coleoptera","Dytiscidae","Dytiscus sp.","PRLA","Dytiscus",3
"Coleoptera","Dytiscidae","Graphoderus sp.","PRLA","Graphoderus",2
"Coleoptera","Gyrinidae","Gyrinus sp.","PRLA","Gyrinus",2
"Coleoptera","Curculionidae","Curculionidae sp.","PRLA",NA,1
"Coleoptera","Dytiscidae","Hygrotus sp.","PRLA","Hygrotus",1
"Coleoptera","Dytiscidae","Neoporus sp.","PRLA","Neoporus",1
"Coleoptera","Dytiscidae","Rhantus sp.","PRLA","Rhantus",1
"Coleoptera","Elmidae","Optioservus sp.","PRLA","Optioservus",1
"Coleoptera","Haliplidae","Peltodytes sp.","PRLA","Peltodytes",1
"Coleoptera","Hydrophilidae","Tropisternus sp.","PRLA","Tropisternus",1
"Diptera","Chironomidae","Glyptotendipes sp.","PRLA","Glyptotendipes",206
"Diptera","Chironomidae","Cricotopus sp.","PRLA","Cricotopus",151
"Diptera","Chironomidae","Chironomus sp.","PRLA","Chironomus",139
"Diptera","Chironomidae","Endochironomus sp.","PRLA","Endochironomus",79
"Diptera","Ceratopogonidae","Ceratopogoninae sp.","PRLA",NA,69
"Diptera","Chironomidae","Cladotanytarsus sp.","PRLA","Cladotanytarsus",56
"Diptera","Chironomidae","Tanypus sp.","PRLA","Tanypus",42
"Diptera","Chironomidae","Chironomini sp.","PRLA",NA,38
"Diptera","Chironomidae","Cryptochironomus sp.","PRLA","Cryptochironomus",31
"Diptera","Chaoboridae","Chaoborus sp.","PRLA","Chaoborus",25
"Diptera","Chironomidae","Corynoneura sp.","PRLA","Corynoneura",23
"Diptera","Chironomidae","Polypedilum halterale gr.","PRLA","Polypedilum",21
"Diptera","Chironomidae","Procladius sp.","PRLA","Procladius",21
"Diptera","Chironomidae","Cladopelma sp.","PRLA","Cladopelma",18
"Diptera","Chironomidae","Nanocladius sp.","PRLA","Nanocladius",14
"Diptera","Chironomidae","Parachironomus sp.","PRLA","Parachironomus",10
"Diptera","Ceratopogonidae","Bezzia/Palpomyia sp.","PRLA","Bezzia",7
"Diptera","Chironomidae","Allocladius sp.","PRLA","Allocladius",6
"Diptera","Chironomidae","Paratanytarsus sp.","PRLA","Paratanytarsus",5
"Diptera","Chironomidae","Ablabesmyia sp.","PRLA","Ablabesmyia",4
"Diptera","Chironomidae","Chironomidae sp.","PRLA",NA,4
"Diptera","Ceratopogonidae","Ceratopogon sp.","PRLA","Ceratopogon",3
"Diptera","Ceratopogonidae","Dasyhelea sp.","PRLA","Dasyhelea",3
"Diptera","Chironomidae","Dicrotendipes sp.","PRLA","Dicrotendipes",3
"Diptera","Chironomidae","Tanytarsini sp.","PRLA",NA,3
"Diptera","Stratiomyidae","Stratiomys sp.","PRLA","Stratiomys",3
"Diptera","Ceratopogonidae","Culicoides sp.","PRLA","Culicoides",2
"Diptera","Chaoboridae","Chaoborus punctipennis","PRLA","Chaoborus",2
"Diptera","Chironomidae","Hydrosmittia sp.","PRLA","Hydrosmittia",2
"Diptera","Chironomidae","Orthocladiinae sp.","PRLA",NA,2
"Diptera","Chironomidae","Psectrocladius sp.","PRLA","Psectrocladius",2
"Diptera","Chironomidae","Tanytarsus sp.","PRLA","Tanytarsus",2
"Diptera","Psychodidae","Psychodidae sp.","PRLA",NA,2
"Diptera","Ceratopogonidae","Probezzia sp.","PRLA","Probezzia",1
"Diptera","Chironomidae","Labrundinia sp.","PRLA","Labrundinia",1
"Diptera","Chironomidae","Larsia sp.","PRLA","Larsia",1
"Diptera","Chironomidae","Limnophyes sp.","PRLA","Limnophyes",1
"Diptera","Chironomidae","Polypedilum sp.","PRLA","Polypedilum",1
"Diptera","Chironomidae","Pseudosmittia sp.","PRLA","Pseudosmittia",1
"Diptera","Chironomidae","Tanypodinae sp.","PRLA",NA,1
"Diptera","Muscidae","Muscidae sp.","PRLA",NA,1
"Enchytraeida","Enchytraeidae","Enchytraeidae sp.","PRLA",NA,11
"Ephemeroptera","Baetidae","Callibaetis sp.","PRLA","Callibaetis",49
"Ephemeroptera","Baetidae","Baetidae sp.","PRLA",NA,8
"Ephemeroptera","Caenidae","Caenis sp.","PRLA","Caenis",1
"Haplotaxida","Naididae","Naididae sp.","PRLA",NA,89
"Haplotaxida","Naididae","Nais sp.","PRLA","Nais",77
"Haplotaxida","Naididae","Nais communis/variabilis","PRLA","Nais",12
"Haplotaxida","Naididae","Dero digitata","PRLA","Dero",11
"Haplotaxida","Naididae","Ilyodrilus templetoni","PRLA","Ilyodrilus",11
"Haplotaxida","Naididae","Chaetogaster diastrophus","PRLA","Chaetogaster",8
"Haplotaxida","Naididae","Dero sp.","PRLA","Dero",6
"Haplotaxida","Naididae","Chaetogaster diaphanus","PRLA","Chaetogaster",2
"Haplotaxida","Naididae","Chaetogaster sp.","PRLA","Chaetogaster",1
"Haplotaxida","Naididae","Limnodrilus hoffmeisteri","PRLA","Limnodrilus",1
"Haplotaxida","Naididae","Pristina aequiseta","PRLA","Pristina",1
"Haplotaxida","Naididae","Pristina osborni","PRLA","Pristina",1
"Haplotaxida","Naididae","Pristina sp.","PRLA","Pristina",1
"Hemiptera","Corixidae","Corixidae sp.","PRLA",NA,183
"Hemiptera","Corixidae","Trichocorixa sp.","PRLA","Trichocorixa",60
"Hemiptera","Corixidae","Sigara sp.","PRLA","Sigara",36
"Hemiptera","Corixidae","Cenocorixa sp.","PRLA","Cenocorixa",15
"Hemiptera","Notonectidae","Notonecta sp.","PRLA","Notonecta",6
"Hemiptera","Notonectidae","Notonectidae sp.","PRLA",NA,4
"Hemiptera","Notonectidae","Buenoa sp.","PRLA","Buenoa",2
"Hemiptera","Corixidae","Cymatia americana","PRLA","Cymatia",1
"Hirudinida","Erpobdellidae","Erpobdella sp.","PRLA","Erpobdella",18
"Hirudinida","Erpobdellidae","Erpobdella punctata","PRLA","Erpobdella",1
"Lepidoptera",NA,"Lepidoptera sp.","PRLA",NA,9
"Lepidoptera","Crambidae","Synclita sp.","PRLA","Elophila",1
"Odonata","Coenagrionidae","Coenagrionidae sp.","PRLA",NA,35
"Odonata","Coenagrionidae","Coenagrion/Enallagma sp.","PRLA","Coenagrion",2
"Odonata","Aeshnidae","Aeshnidae sp.","PRLA",NA,1
"Odonata","Aeshnidae","Anax sp.","PRLA","Anax",1
"Odonata","Coenagrionidae","Ischnura sp.","PRLA","Ischnura",1
"Odonata",NA,"Zygoptera sp.","PRLA",NA,1
"Rhynchobdellida","Glossiphoniidae","Glossiphonia complanata","PRLA","Glossiphonia",7
"Rhynchobdellida","Glossiphoniidae","Helobdella stagnalis","PRLA","Helobdella",6
"Rhynchobdellida","Glossiphoniidae","Theromyzon sp.","PRLA","Theromyzon",4
"Rhynchobdellida","Glossiphoniidae","Placobdella sp.","PRLA","Placobdella",2
"Trichoptera","Leptoceridae","Mystacides sp.","PRLA","Mystacides",43
"Trichoptera","Molannidae","Molanna sp.","PRLA","Molanna",36
"Trichoptera","Leptoceridae","Mystacides longicornis","PRLA","Mystacides",26
"Trichoptera","Leptoceridae","Oecetis ochracea","PRLA","Oecetis",8
"Trichoptera","Leptoceridae","Leptoceridae sp.","PRLA",NA,5
"Trichoptera","Limnephilidae","Limnephilidae sp.","PRLA",NA,3
"Trichoptera",NA,"Trichoptera sp.","PRLA",NA,3
"Trichoptera","Leptoceridae","Mystacides sepulchralis","PRLA","Mystacides",2
"Trichoptera","Leptoceridae","Oecetis sp.","PRLA","Oecetis",2
"Trichoptera","Phryganeidae","Phryganea sp.","PRLA","Phryganea",2
"Trichoptera","Hydroptilidae","Hydroptilidae sp.","PRLA",NA,1
"Trichoptera","Leptoceridae","Oecetis furva gr.","PRLA","Oecetis",1
"Trichoptera","Molannidae","Molanna flavicornis","PRLA","Molanna",1
"Trichoptera","Molannidae","Molannidae sp.","PRLA",NA,1
"Trombidiformes","Hydrachnidae","Hydrachna sp.","PRLA","Hydrachna",34
"Trombidiformes","Limnesiidae","Limnesia sp.","PRLA","Limnesia",32
"Trombidiformes","Pionidae","Piona sp.","PRLA","Piona",6
"Trombidiformes","Arrenuridae","Arrenurus sp.","PRLA","Arrenurus",3
"Trombidiformes","Eylaidae","Eylais sp.","PRLA","Eylais",3
"Trombidiformes","Hydrodromidae","Hydrodroma sp.","PRLA","Hydrodroma",2
"Trombidiformes","Pionidae","Pionidae sp.","PRLA",NA,2
"Trombidiformes","Hydryphantidae","Hydryphantes sp.","PRLA","Hydryphantes",1
"Venerida","Sphaeriidae","Pisidium sp.","PRLA","Pisidium",41
"Venerida","Sphaeriidae","Sphaerium sp.","PRLA","Sphaerium",2
NA,NA,"Nematoda sp.","PRLA",NA,134
NA,"Physidae","Physa sp.","PRLA","Physa",54
NA,NA,"Ostracoda sp.","PRLA",NA,28
NA,"Planorbidae","Gyraulus sp.","PRLA","Gyraulus",23
NA,NA,"Pisidiidae sp.","PRLA",NA,17
NA,"Physidae","Physella sp.","PRLA","Physella",11
NA,NA,"Acari sp.","PRLA",NA,9
NA,"Planorbidae","Planorbidae sp.","PRLA",NA,8
NA,"Lymnaeidae","Lymnaea sp.","PRLA","Lymnaea",1
NA,"Lymnaeidae","Lymnaeidae sp.","PRLA",NA,1
NA,"Lymnaeidae","Pseudosuccinea columella","PRLA","Pseudosuccinea",1
NA,"Planorbidae","Planorbella sp.","PRLA","Planorbella",1
NA,NA,"Gastropoda sp.","PRLA",NA,1
NA,NA,"Psychodini sp.","PRLA",NA,1
NA,NA,"Tyrellia sp.","PRLA",NA,1
"Amphipoda","Gammaridae","Gammarus sp.","PRPO","Gammarus",279
"Amphipoda","Hyalellidae","Hyalella sp.","PRPO","Hyalella",209
"Amphipoda",NA,"Amphipoda sp.","PRPO",NA,15
"Amphipoda","Hyalellidae","Hyalella azteca cx.","PRPO","Hyalella",6
"Anthoathecata","Hydridae","Hydra sp.","PRPO","Hydra",5
"Coleoptera","Haliplidae","Haliplus sp.","PRPO","Haliplus",19
"Coleoptera","Dytiscidae","Dytiscus sp.","PRPO","Dytiscus",2
"Coleoptera","Dytiscidae","Hydroporinae sp.","PRPO",NA,2
"Coleoptera","Dytiscidae","Laccophilus sp.","PRPO","Laccophilus",2
"Coleoptera","Hydrophilidae","Berosus sp.","PRPO","Berosus",2
"Coleoptera","Dytiscidae","Agabinae sp.","PRPO",NA,1
"Coleoptera","Dytiscidae","Dytiscidae sp.","PRPO",NA,1
"Coleoptera","Dytiscidae","Neoporus sp.","PRPO","Neoporus",1
"Coleoptera","Gyrinidae","Gyrinus sp.","PRPO","Gyrinus",1
"Coleoptera","Haliplidae","Haliplidae sp.","PRPO",NA,1
"Coleoptera","Hydrophilidae","Laccobius sp.","PRPO","Laccobius",1
"Diptera","Chironomidae","Glyptotendipes sp.","PRPO","Glyptotendipes",132
"Diptera","Chironomidae","Chironomus sp.","PRPO","Chironomus",105
"Diptera","Chironomidae","Cladotanytarsus sp.","PRPO","Cladotanytarsus",94
"Diptera","Chironomidae","Cricotopus sp.","PRPO","Cricotopus",70
"Diptera","Chironomidae","Tanypus sp.","PRPO","Tanypus",69
"Diptera","Ceratopogonidae","Ceratopogoninae sp.","PRPO",NA,52
"Diptera","Chironomidae","Endochironomus sp.","PRPO","Endochironomus",29
"Diptera","Chironomidae","Polypedilum halterale gr.","PRPO","Polypedilum",27
"Diptera","Chironomidae","Procladius sp.","PRPO","Procladius",26
"Diptera","Chironomidae","Chironomini sp.","PRPO",NA,25
"Diptera","Chironomidae","Cladopelma sp.","PRPO","Cladopelma",24
"Diptera","Chironomidae","Cryptochironomus sp.","PRPO","Cryptochironomus",23
"Diptera","Chironomidae","Cryptotendipes sp.","PRPO","Cryptotendipes",19
"Diptera","Chironomidae","Corynoneura sp.","PRPO","Corynoneura",12
"Diptera","Chironomidae","Dicrotendipes sp.","PRPO","Dicrotendipes",11
"Diptera","Ceratopogonidae","Bezzia/Palpomyia sp.","PRPO","Bezzia",9
"Diptera","Chironomidae","Tanytarsus sp.","PRPO","Tanytarsus",9
"Diptera","Chironomidae","Nanocladius sp.","PRPO","Nanocladius",6
"Diptera","Chironomidae","Polypedilum sp.","PRPO","Polypedilum",5
"Diptera","Chironomidae","Dicrotendipes lucifer","PRPO","Dicrotendipes",4
"Diptera","Ceratopogonidae","Dasyhelea sp.","PRPO","Dasyhelea",3
"Diptera","Chaoboridae","Chaoborus sp.","PRPO","Chaoborus",3
"Diptera","Chironomidae","Allocladius sp.","PRPO","Allocladius",3
"Diptera","Chironomidae","Parachironomus sp.","PRPO","Parachironomus",3
"Diptera","Chironomidae","Tanytarsini sp.","PRPO",NA,3
"Diptera","Chironomidae","Microtendipes pedellus gr.","PRPO","Microtendipes",2
"Diptera","Chaoboridae","Chaoborus punctipennis","PRPO","Chaoborus",1
"Diptera","Chironomidae","Chironomidae sp.","PRPO",NA,1
"Diptera","Chironomidae","Cricotopus bicinctus gr.","PRPO","Cricotopus",1
"Diptera","Chironomidae","Cricotopus/Orthocladius sp.","PRPO","Cricotopus",1
"Diptera","Chironomidae","Microchironomus sp.","PRPO","Microchironomus",1
"Diptera","Chironomidae","Micropsectra sp.","PRPO","Micropsectra",1
"Diptera","Chironomidae","Orthocladiinae sp.","PRPO",NA,1
"Diptera","Chironomidae","Orthocladius (Euorthocladius) sp.","PRPO","Orthocladius",1
"Diptera","Chironomidae","Orthocladius sp.","PRPO","Orthocladius",1
"Diptera","Chironomidae","Paratanytarsus sp.","PRPO","Paratanytarsus",1
"Diptera","Chironomidae","Psectrocladius sp.","PRPO","Psectrocladius",1
"Diptera","Chironomidae","Pseudochironomus sp.","PRPO","Pseudochironomus",1
"Enchytraeida","Enchytraeidae","Enchytraeidae sp.","PRPO",NA,25
"Ephemeroptera","Baetidae","Callibaetis sp.","PRPO","Callibaetis",47
"Ephemeroptera","Baetidae","Baetidae sp.","PRPO",NA,7
"Ephemeroptera","Caenidae","Caenis sp.","PRPO","Caenis",2
"Ephemeroptera","Caenidae","Caenis amica","PRPO","Caenis",1
"Haplotaxida","Naididae","Naididae sp.","PRPO",NA,156
"Haplotaxida","Naididae","Nais sp.","PRPO","Nais",62
"Haplotaxida","Naididae","Limnodrilus hoffmeisteri","PRPO","Limnodrilus",16
"Haplotaxida","Naididae","Nais communis/variabilis","PRPO","Nais",9
"Haplotaxida","Naididae","Chaetogaster diaphanus","PRPO","Chaetogaster",5
"Haplotaxida","Naididae","Pristina sp.","PRPO","Pristina",5
"Haplotaxida","Naididae","Ilyodrilus templetoni","PRPO","Ilyodrilus",2
"Haplotaxida","Naididae","Chaetogaster sp.","PRPO","Chaetogaster",1
"Haplotaxida","Naididae","Limnodrilus profundicola","PRPO","Limnodrilus",1
"Haplotaxida","Naididae","Limnodrilus sp.","PRPO","Limnodrilus",1
"Haplotaxida","Naididae","Pristina aequiseta","PRPO","Pristina",1
"Hemiptera","Corixidae","Corixidae sp.","PRPO",NA,84
"Hemiptera","Corixidae","Trichocorixa sp.","PRPO","Trichocorixa",59
"Hemiptera","Corixidae","Cenocorixa sp.","PRPO","Cenocorixa",35
"Hemiptera","Corixidae","Sigara sp.","PRPO","Sigara",33
"Hemiptera","Notonectidae","Notonectidae sp.","PRPO",NA,18
"Hemiptera","Notonectidae","Notonecta sp.","PRPO","Notonecta",9
"Hemiptera","Notonectidae","Buenoa sp.","PRPO","Buenoa",5
"Hemiptera","Corixidae","Cymatia americana","PRPO","Cymatia",2
"Hirudinida","Erpobdellidae","Erpobdella sp.","PRPO","Erpobdella",2
"Odonata","Coenagrionidae","Coenagrionidae sp.","PRPO",NA,24
"Odonata","Aeshnidae","Anax sp.","PRPO","Anax",2
"Odonata","Coenagrionidae","Enallagma sp.","PRPO","Enallagma",1
"Odonata",NA,"Zygoptera sp.","PRPO",NA,1
"Rhynchobdellida","Glossiphoniidae","Helobdella stagnalis","PRPO","Helobdella",19
"Rhynchobdellida","Glossiphoniidae","Helobdella sp.","PRPO","Helobdella",6
"Rhynchobdellida","Glossiphoniidae","Glossiphonia complanata","PRPO","Glossiphonia",1
"Rhynchobdellida","Glossiphoniidae","Placobdella sp.","PRPO","Placobdella",1
"Rhynchobdellida","Glossiphoniidae","Theromyzon sp.","PRPO","Theromyzon",1
"Sarcoptiformes",NA,"Oribatida sp.","PRPO",NA,5
"Trichoptera","Leptoceridae","Mystacides longicornis","PRPO","Mystacides",18
"Trichoptera","Leptoceridae","Mystacides sp.","PRPO","Mystacides",17
"Trichoptera","Molannidae","Molanna sp.","PRPO","Molanna",16
"Trichoptera","Leptoceridae","Oecetis sp.","PRPO","Oecetis",9
"Trichoptera","Leptoceridae","Leptoceridae sp.","PRPO",NA,5
"Trichoptera","Leptoceridae","Oecetis ochracea","PRPO","Oecetis",5
"Trichoptera","Leptoceridae","Oecetis furva gr.","PRPO","Oecetis",2
"Trichoptera","Limnephilidae","Limnephilidae sp.","PRPO",NA,1
"Trombidiformes","Pionidae","Piona sp.","PRPO","Piona",21
"Trombidiformes","Hydrachnidae","Hydrachna sp.","PRPO","Hydrachna",12
"Trombidiformes","Limnesiidae","Limnesia sp.","PRPO","Limnesia",5
"Trombidiformes","Pionidae","Pionidae sp.","PRPO",NA,5
"Trombidiformes","Hydrodromidae","Hydrodroma sp.","PRPO","Hydrodroma",2
"Trombidiformes","Eylaidae","Eylais sp.","PRPO","Eylais",1
"Trombidiformes","Unionicolidae","Neumania sp.","PRPO","Neumania",1
"Trombidiformes","Unionicolidae","Unionicola sp.","PRPO","Unionicola",1
"Venerida","Sphaeriidae","Pisidium sp.","PRPO","Pisidium",3
NA,"Physidae","Physa sp.","PRPO","Physa",83
NA,NA,"Nematoda sp.","PRPO",NA,77
NA,NA,"Ostracoda sp.","PRPO",NA,37
NA,NA,"Acari sp.","PRPO",NA,12
NA,"Planorbidae","Gyraulus sp.","PRPO","Gyraulus",11
NA,NA,"Pisidiidae sp.","PRPO",NA,6
NA,"Planorbidae","Planorbidae sp.","PRPO",NA,5
NA,NA,"Oligochaeta sp.","PRPO",NA,4
NA,NA,"Collembola sp.","PRPO",NA,3
NA,NA,"Hirudinea sp.","PRPO",NA,1
NA,NA,"Psychodini sp.","PRPO",NA,1
"Anthoathecata","Hydridae","Hydra sp.","REDB","Hydra",2
"Coleoptera","Elmidae","Heterlimnius corpulentus","REDB","Heterlimnius",138
"Coleoptera","Elmidae","Cleptelmis addenda","REDB","Cleptelmis",94
"Coleoptera","Elmidae","Narpus sp.","REDB","Narpus",63
"Coleoptera","Elmidae","Elmidae sp.","REDB",NA,33
"Coleoptera","Dytiscidae","Agabinae sp.","REDB",NA,1
"Coleoptera","Elmidae","Narpus concolor","REDB","Narpus",1
"Coleoptera","Elmidae","Optioservus sp.","REDB","Optioservus",1
"Coleoptera","Elmidae","Zaitzevia sp.","REDB","Zaitzevia",1
"Crassiclitellata",NA,"Lumbricina sp.","REDB",NA,54
"Crassiclitellata","Lumbricidae","Eiseniella tetraedra","REDB","Eiseniella",2
"Diptera","Chironomidae","Thienemannimyia gr.","REDB","Thienemannimyia",175
"Diptera","Chironomidae","Cricotopus/Orthocladius sp.","REDB","Cricotopus",161
"Diptera","Chironomidae","Micropsectra sp.","REDB","Micropsectra",102
"Diptera","Chironomidae","Pagastia sp.","REDB","Pagastia",82
"Diptera","Chironomidae","Heleniella sp.","REDB","Heleniella",71
"Diptera","Chironomidae","Eukiefferiella brehmi gr.","REDB","Eukiefferiella",68
"Diptera","Ceratopogonidae","Bezzia/Palpomyia sp.","REDB","Bezzia",65
"Diptera","Chironomidae","Rheotanytarsus sp.","REDB","Rheotanytarsus",64
"Diptera","Limoniidae","Antocha sp.","REDB","Antocha",60
"Diptera","Chironomidae","Tanytarsus sp.","REDB","Tanytarsus",51
"Diptera","Ceratopogonidae","Ceratopogoninae sp.","REDB",NA,45
"Diptera","Psychodidae","Pericoma/Telmatoscopus sp.","REDB","Pericoma",45
"Diptera","Pediciidae","Dicranota sp.","REDB","Dicranota",37
"Diptera","Simuliidae","Simulium sp.","REDB","Simulium",36
"Diptera","Chironomidae","Polypedilum sp.","REDB","Polypedilum",35
"Diptera","Chironomidae","Pentaneura sp.","REDB","Pentaneura",33
"Diptera","Chironomidae","Monodiamesa sp.","REDB","Monodiamesa",32
"Diptera","Chironomidae","Constempellina sp.","REDB","Constempellina",29
"Diptera","Chironomidae","Chaetocladius sp.","REDB","Chaetocladius",25
"Diptera","Chironomidae","Orthocladius (Euorthocladius) sp.","REDB","Orthocladius",25
"Diptera","Empididae","Neoplasta sp.","REDB","Neoplasta",25
"Diptera","Chironomidae","Cricotopus sp.","REDB","Cricotopus",24
"Diptera","Chironomidae","Brillia sp.","REDB","Brillia",22
"Diptera","Limoniidae","Limnophila sp.","REDB","Limnophila",20
"Diptera","Chironomidae","Parakiefferiella sp.","REDB","Parakiefferiella",19
"Diptera","Chironomidae","Eukiefferiella sp.","REDB","Eukiefferiella",17
"Diptera","Limoniidae","Antocha monticola","REDB","Antocha",16
"Diptera","Chironomidae","Larsia sp.","REDB","Larsia",14
"Diptera","Chironomidae","Orthocladiinae sp.","REDB",NA,14
"Diptera","Chironomidae","Orthocladius sp.","REDB","Orthocladius",13
"Diptera","Chironomidae","Parametriocnemus sp.","REDB","Parametriocnemus",13
"Diptera","Chironomidae","Rheotanytarsus exiguus gr.","REDB","Rheotanytarsus",13
"Diptera","Chironomidae","Stempellinella sp.","REDB","Stempellinella",11
"Diptera","Chironomidae","Brundiniella sp.","REDB","Brundiniella",10
"Diptera","Chironomidae","Diamesa sp.","REDB","Diamesa",10
"Diptera","Chironomidae","Polypedilum scalaenum gr.","REDB","Polypedilum",10
"Diptera","Chironomidae","Eukiefferiella tirolensis","REDB","Eukiefferiella",9
"Diptera","Psychodidae","Psychodidae sp.","REDB",NA,9
"Diptera","Tipulidae","Tipula sp.","REDB","Tipula",9
"Diptera","Chironomidae","Corynoneura sp.","REDB","Corynoneura",8
"Diptera","Chironomidae","Stilocladius sp.","REDB","Stilocladius",8
"Diptera","Simuliidae","Simuliidae sp.","REDB",NA,8
"Diptera","Chironomidae","Brundiniella eumorpha","REDB","Brundiniella",7
"Diptera","Chironomidae","Conchapelopia/Thienemannimyia gr.","REDB","Conchapelopia",7
"Diptera","Chironomidae","Eukiefferiella devonica gr.","REDB","Eukiefferiella",7
"Diptera","Chironomidae","Orthocladius/Cricotopus gr.","REDB","Orthocladius",7
"Diptera","Chironomidae","Radotanypus sp.","REDB","Radotanypus",7
"Diptera","Limoniidae","Eloeophila sp.","REDB","Eloeophila",7
"Diptera","Ptychopteridae","Ptychoptera sp.","REDB","Ptychoptera",7
"Diptera","Chironomidae","Tanytarsini sp.","REDB",NA,6
"Diptera","Chironomidae","Tvetenia bavarica gr.","REDB","Tvetenia",6
"Diptera","Simuliidae","Helodon/Prosimulium sp.","REDB","Helodon",6
"Diptera","Chironomidae","Eukiefferiella brevicalcar gr.","REDB","Eukiefferiella",5
"Diptera","Chironomidae","Orthocladius rivulorum","REDB","Orthocladius",5
"Diptera","Chironomidae","Pentaneurini sp.","REDB",NA,5
"Diptera","Dixidae","Dixa sp.","REDB","Dixa",5
"Diptera","Empididae","Empididae sp.","REDB",NA,5
"Diptera","Simuliidae","Prosimulium sp.","REDB","Prosimulium",5
"Diptera","Chironomidae","Macropelopiini sp.","REDB",NA,4
"Diptera","Chironomidae","Tvetenia sp.","REDB","Tvetenia",4
"Diptera","Limoniidae","Hexatoma sp.","REDB","Hexatoma",4
"Diptera","Chironomidae","Eukiefferiella claripennis gr.","REDB","Eukiefferiella",3
"Diptera","Chironomidae","Eukiefferiella coerulescens gr.","REDB","Eukiefferiella",3
